,date,usd_eur_exchange,MACD_12,Parabolic_SAR,RSI,ROC,momentum,SMA_10,SMA_20,BB_High,BB_Low,BB_Middle
19,2005-01-31,-0.0031999999999998,-0.0073142056244346,1.2949900137481687,43.58016225689501,0.1304481276856994,0.7333642118264506,-0.0005699999999999594,-0.0024450000000000305,-0.007905306967323611,0.00301530696732355,-0.0024450000000000305
20,2005-02-01,-0.0001999999999999,-0.007215403049009,1.295674210271606,41.119368641607906,-0.122765288114772,-0.4892592309456434,-0.00025999999999992696,-0.002294999999999936,-0.007701378174772344,0.0031113781747724722,-0.002294999999999936
21,2005-02-02,-0.0056,-0.0070717212243993,1.296331038934106,40.958759356241224,-0.2605563644723617,-0.1304481276856824,-0.00021000000000004349,-0.0014000000000000679,-0.0032007114190260033,0.0004007114190258676,-0.0014000000000000679
22,2005-02-03,-0.0032,-0.0073252842253528,1.3120949268341064,36.5208301079368,-0.4455711761542619,-0.5677894575308717,0.0,-0.0016650000000000276,-0.00349006793038531,0.0001600679303852548,-0.0016650000000000276
23,2005-02-04,-0.0153999999999998,-0.0076957363289447,1.3117490315437317,34.17011771127248,-0.6761429120245979,-0.9349375431067506,-0.0012199999999999989,-0.0013000000000000789,-0.001127550825560153,-0.0014724491744400048,-0.0013000000000000789
24,2005-02-07,0.0009999999999998,-0.0091267659106317,1.3107028678894044,25.42076827241769,-1.435295933328185,-1.8744718445110224,-0.0026800000000000157,-0.0014449999999999186,0.0025847310076259067,-0.005474731007625522,-0.0014449999999999186
25,2005-02-08,0.0014,-0.0100641621252222,1.3085064708480836,26.773569294339765,-1.113947551636108,-1.7825585862466469,-0.0017100000000001003,-0.0016300000000000203,0.0009454240981614515,-0.004205424098161714,-0.0016300000000000203
26,2005-02-09,0.0084999999999999,-0.0105722171409246,1.3057225062197877,28.783054830149524,0.1878963438503059,-1.2500964580600349,-0.0028399999999999537,-0.0018199999999999328,-0.0006911839110395057,-0.00294881608896036,-0.0018199999999999328
27,2005-02-10,-0.0018,-0.0101717221573189,1.3031612587617554,39.907658034419555,0.7744660877728248,-0.3481086098862805,-0.0014999999999998348,-0.001994999999999969,-0.004910018519025172,0.0009200185190252341,-0.001994999999999969
28,2005-02-11,0.0117,-0.0098856167182284,1.3008049111003657,38.49286631296815,0.5235602094240782,0.7124403037657469,-0.0016900000000001913,-0.001715000000000133,-0.0036017585216154835,0.00017175852161521732,-0.001715000000000133
29,2005-02-14,0.0004999999999999,-0.0086154701010692,1.2737069129943848,51.03089551436827,0.7685142058686555,1.5489321755456495,-0.0006800000000000139,-0.0006249999999998757,-0.0016197999334492952,0.00036979993344954387,-0.0006249999999998757
30,2005-02-15,0.0008000000000001,-0.0074822729497214,1.274208824634552,51.50033986450536,0.9483830845771136,1.4769086504649462,-0.00030999999999981043,-0.00028500000000009074,-0.0006047979810601678,3.479798105998633e-05,-0.00028500000000009074
31,2005-02-16,0.0088999999999999,-0.0064453546921161,1.2754325397491455,52.31305606865181,0.1001463677682827,0.8694302126998991,-0.00021000000000004349,-0.00021000000000004349,-0.00046297197364797427,4.2971973647887296e-05,-0.00021000000000004349
32,2005-02-17,-0.0007999999999999,-0.0048495315023444,1.2772181856651306,60.49583191128387,0.7469582627444973,1.7024253731343308,0.0012399999999999078,0.000620000000000287,0.0014088216724641445,-0.0001688216724635705,0.000620000000000287
33,2005-02-18,0.0154999999999998,-0.0036077950260007,1.2797609990614318,59.476526726954944,0.6233646298291515,0.7241352746321604,0.0014800000000001479,0.00012999999999974143,0.00039222968615426623,-0.00013222968615478337,0.00012999999999974143
34,2005-02-22,-0.0021999999999999,-0.0013573428576292,1.282100387386029,70.26292094880377,1.1235955056179727,1.8789465578315092,0.004569999999999741,0.0009449999999999736,0.003943190002663632,-0.002053190002663463,0.0009449999999999736
35,2005-02-23,-0.0002999999999999,0.0002458016373361,1.2865708958848223,67.43227274700925,1.0172084130019017,1.646913960289354,0.004250000000000087,0.0012700000000001044,0.0034250729788856127,-0.000885072978885626,0.0012700000000001044
36,2005-02-24,-0.0010000000000001,0.0014750937443619,1.3091918230056765,67.02316219956555,-0.1889644746787563,0.9325078345945113,0.0040800000000000836,0.0006200000000000649,0.0021141596247447048,-0.0008741596247443528,0.0006200000000000649
37,2005-02-25,0.0079,0.0023416320761417,1.2957590483354011,65.55022808177992,-0.0984251968503996,0.9177820267686262,0.003130000000000077,0.0008150000000000102,0.0022222590060616554,-0.0005922590060623012,0.0008150000000000102
38,2005-02-28,-0.0084999999999999,0.003624058038919,1.2995437851746183,71.1211049764762,0.5225293449450895,0.3325774754346152,0.0040999999999999925,0.0012049999999999006,0.003650522099719611,-0.0012405220997193656,0.0012049999999999006
39,2005-03-01,-0.0061999999999999,0.0039094452400816,1.3035281655422253,59.59914049227113,-0.0454717696096956,-0.1438522107813456,0.0020799999999998597,0.0006999999999999229,0.001633055308367215,-0.00023305530836714716,0.0006999999999999229
40,2005-03-02,0.0002999999999999,0.0035939002240115,1.306954732658367,52.68208519742164,-1.1074280548440512,-0.5906853464596765,0.0014100000000001334,0.0005499999999998284,0.0008881367546977881,0.00021186324530142464,0.0005499999999998284
41,2005-03-03,0.0114,0.0033296538413467,1.3093974590301514,52.97550703201858,-0.4473424823716746,-0.4926108374384199,0.0013600000000000279,0.0005750000000004363,0.0008869960266402188,0.0002630039733608758,0.0005750000000004363
42,2005-03-04,-0.0040999999999999,0.003994080135939,1.3280036449432373,62.73289501529875,0.8912927553896582,-0.2260057254783706,0.0016099999999998893,0.0014249999999997875,0.00252095993227619,0.0003290400677233851,0.0014249999999997875
43,2005-03-07,0.0139,0.0041420599378452,1.3276414704322814,57.92952629342142,0.5559786747905624,0.1061490636136225,0.0012799999999995038,0.0013799999999999368,0.0015625403125234527,0.001197459687476421,0.0013799999999999368
44,2005-03-08,0.0041999999999999,0.0053196274756592,1.3098949193954468,67.34746624350686,0.739957716701905,1.637845661613474,0.001120000000000454,0.0028449999999999864,0.0022149145899956757,0.0034750854100049633,0.0028449999999999864
45,2005-03-09,0.0024999999999999,0.0065166433246517,1.3104231977462768,69.6299906068009,1.3709005529046432,1.9345011424219416,0.0017599999999999838,0.0030050000000001464,0.002200604565519404,0.0038093954344800007,0.0030050000000001464
46,2005-03-10,0.0056,0.0075796427126126,1.311693942451477,70.97202452152413,0.5021735871683352,1.2458471760797312,0.0020400000000000418,0.0030600000000000627,0.0017788216710417082,0.004341178328958639,0.0030600000000000627
47,2005-03-11,-0.0119,0.0087728229429226,1.3136982156333925,73.84826133990795,0.6052002390914522,1.9843974854199804,0.0026999999999999247,0.002914999999999779,0.003251587244477161,0.002578412755522397,0.002914999999999779
48,2005-03-14,-0.0031000000000001,0.0086583878191721,1.3164263406214904,59.847011970958704,-0.4698336937877524,0.0299805126667632,0.000720000000000276,0.0024100000000000232,-0.000486506475094739,0.0053065064750947855,0.0024100000000000232
49,2005-03-15,0.0108000000000001,0.0082227661373825,1.3195745800868683,56.73358307651488,-1.1139992573338375,-0.5155409444112469,0.0012599999999998168,0.0016700000000000603,6.167661164635518e-05,0.0032783233883537655,0.0016700000000000603
50,2005-03-16,-0.0050000000000001,0.0086492988238735,1.3224079956057084,63.98606435055895,0.5769518956990889,0.1044074875083949,0.0029600000000000737,0.0021850000000001035,0.0012635716888194093,0.0031064283111803537,0.0021850000000001035
51,2005-03-17,-0.0061999999999999,0.0084860489477753,1.3249580695726644,58.9067565065123,0.4355989485542642,-0.683252877831422,0.00242999999999971,0.00189499999999998,-0.0002800745796862625,0.004070074579686667,0.00189499999999998
52,2005-03-18,-0.0145999999999999,0.007766852618094,1.3479087352752686,53.09928623044083,-0.8343887357520747,-0.262250861681407,0.0006700000000003925,0.0011399999999999189,-0.00031176010795652687,0.0025917601079561425,0.0011399999999999189
53,2005-03-21,0.0044999999999999,0.0059501962046049,1.347490544319153,42.21086738567043,-1.555372766021082,-1.126549004881705,-0.000380000000000269,0.00045000000000006146,-0.0009087221735712969,0.0018087221735716419,0.00045000000000006146
54,2005-03-22,-0.0204999999999999,0.0048180557529584,1.3461747648239135,46.00283192451426,-0.7587709413267222,-1.5868285778142068,-0.0013199999999999878,-9.999999999998899e-05,1.3566264908115855e-05,-0.00021356626490809383,-9.999999999998899e-05
55,2005-03-23,-0.0047999999999999,0.0022408168720049,1.343770086467743,34.53311530647778,-1.215343714394228,-2.7518133552680735,-0.00378999999999996,-0.0010150000000002102,0.0020916559556827252,-0.004121655955683146,-0.0010150000000002102
56,2005-03-24,-0.0002999999999999,-0.00018682973697,1.3400042698030092,32.429559506195105,-1.9152157456472276,-2.6594545864322647,-0.0045199999999998575,-0.0012399999999999078,0.002329121334333495,-0.004809121334333311,-0.0012399999999999078
57,2005-03-25,-0.0077,-0.002110634576059,1.335323105327286,32.29295545488466,-0.392156862745089,-1.602734523357379,-0.00511000000000017,-0.0012049999999999006,0.0017614920612678553,-0.0041714920612676565,-0.0012049999999999006
58,2005-03-28,0.0035999999999998,-0.0042080812781821,1.331110057299135,28.82966378332452,-0.6174268735046698,-2.5208175624526787,-0.004690000000000083,-0.0019850000000001256,0.0019406813797813172,-0.005910681379781124,-0.0019850000000001256
59,2005-03-29,0.0031000000000001,-0.0055162451470458,1.325709740933798,32.58547717385882,-0.3165045545777531,-0.7074202229911647,-0.0040199999999999125,-0.0013799999999997148,0.0012151825598736288,-0.0039751825598735024,-0.0013799999999997148
60,2005-03-30,0.0024999999999999,-0.006231003219266,1.3209574625323013,35.825756358360024,0.5203075250446476,-0.1003318669445148,-0.00478999999999985,-0.0009149999999999991,0.0007464200002984533,-0.0025764200002982296,-0.0009149999999999991
61,2005-03-31,-0.0072999999999998,-0.006520560076769,1.3167754575389845,38.475552678016726,0.4336714938434174,0.1157943492357445,-0.0040400000000000436,-0.0008050000000001667,0.0004121038972215718,-0.002022103897221905,-0.0008050000000001667
62,2005-04-01,-0.0058,-0.0072554486679548,1.3130952931448652,33.93009931093505,-0.370828182941897,0.1475498951619175,-0.004150000000000098,-0.0017400000000000748,0.00020750529020241437,-0.003687505290202786,-0.0017400000000000748
63,2005-04-04,0.0003999999999999,-0.0082112109696761,1.3098567484780403,30.725632382728236,-1.0101010101010015,-0.5808100363974166,-0.003269999999999884,-0.0018249999999999655,0.0006588202240187524,-0.0043088202240186835,-0.0018249999999999655
64,2005-04-05,0.0025999999999999,-0.0088345437021397,1.305970881850447,31.22337065859125,-0.418734491315142,-0.7880098887515442,-0.0036799999999999056,-0.0024999999999999467,-0.0013559560393303638,-0.0036440439606693076,-0.0024999999999999467
65,2005-04-06,0.0038,-0.0090148238349574,1.3018784786816215,34.61625539420484,0.2336812587630387,-0.7787801680931451,-0.0013700000000000934,-0.0025800000000000267,-0.0027913555387744093,-0.002368644461225644,-0.0025800000000000267
66,2005-04-07,0.0005999999999999,-0.0087502020149714,1.2984408600198083,39.46575664473114,0.4983647406945928,0.0775434243176093,-0.0005100000000000104,-0.002515000000000045,-0.0040408133293692305,-0.0009891866706308594,-0.002515000000000045
67,2005-04-08,0.006,-0.0083952965774898,1.295553260343885,40.24332548959303,0.341933478396018,0.5764137716155049,-0.00042000000000008697,-0.0027649999999999064,-0.006084314179301886,0.0005543141793018513,-0.0027649999999999064
68,2005-04-11,-0.0098999999999997,-0.0075429313876969,1.280393362045288,47.70679079809328,0.5113900511390004,1.01230337953589,0.0009500000000000064,-0.0018700000000000383,-0.004155579942875187,0.0004155799428753326,-0.0018700000000000383
69,2005-04-12,0.0044999999999999,-0.0075789081605064,1.2807855200767515,38.81823309664413,-0.3020446096654114,0.0388560770904699,-0.00039999999999995595,-0.0022100000000000453,-0.003976113673706649,-0.00044388632629388525,-0.0022100000000000453
70,2005-04-13,-0.0099,-0.0071617514080295,1.2811698349475862,44.08023765480211,-0.4162812210915702,0.0929800092980079,-0.00025999999999992696,-0.0025249999999998884,-0.007848726274894524,0.0027987262748949693,-0.0025249999999998884
71,2005-04-14,0.0108999999999999,-0.0075430473836326,1.3000012636184692,36.42281113355098,-0.4194826380797072,-0.7202602230483166,-0.0015000000000000568,-0.0027700000000001612,-0.007775289730011625,0.002235289730011303,-0.0027700000000001612
72,2005-04-15,0.0109000000000001,-0.0068863072233944,1.2995593643188477,47.56581384723652,0.0774113639882249,-0.3391921060746191,0.00031999999999987594,-0.001914999999999889,-0.007855136873774482,0.004025136873774926,-0.001914999999999889
73,2005-04-18,-0.0003000000000001,-0.0054237751067016,1.27790629863739,56.112524572721846,1.7006006708791668,1.2739843082420546,0.0019899999999999363,-0.000640000000000196,-0.003002022487653244,0.0017220224876526302,-0.000640000000000196
74,2005-04-19,0.0046000000000001,-0.0042400388317234,1.2782983779907229,55.83420926698447,0.819925742574253,0.8979718222634954,0.0019199999999999218,-0.0008799999999997699,-0.0056256494461544015,0.003865649446154862,-0.0008799999999997699
75,2005-04-20,0.0012999999999998,-0.0028973390284585,1.2794786453247071,59.27554197977024,0.3298304824729593,2.036040252749826,0.002120000000000344,0.0003750000000000142,0.0017581424230848075,-0.0010081424230850011,0.0003750000000000142
76,2005-04-21,-0.0024999999999999,-0.0017086444358329,1.2813283338546757,60.24815691261263,0.4526622679146859,1.276299504950492,0.0018699999999998163,0.0006800000000000139,0.0024777284673391797,-0.0011177284673389298,0.0006800000000000139
77,2005-04-22,-0.0083999999999999,-0.0009572894765299,1.283757989768982,57.32287496760037,-0.0917431192660619,0.2377847664339863,0.0015600000000002279,0.0005699999999997374,0.0016468913472194036,-0.0005068913472199288,0.0005699999999997374
78,2005-04-25,-0.002,-0.0010277972494232,1.2859932732101442,48.5265691390684,-0.8325059191934553,-0.3836120914531145,0.00011999999999989797,0.0005350000000001742,0.00038309065486874516,0.0006869093451316033,0.0005350000000001742
79,2005-04-26,-0.0025999999999999,-0.001230869752409,1.2880497339760133,46.6334493427932,-0.7958371594735204,-0.8868501529052029,0.0009099999999999664,0.0002549999999998942,0.00020774877540552517,0.00030225122459492937,0.0002549999999998942
80,2005-04-27,-0.0021999999999999,-0.0015833525424697,1.289941677880613,44.14580227096735,-0.3542821934688799,-1.1838386924310584,0.00019999999999997797,-2.999999999997449e-05,-2.5457573550990986e-05,-3.454242644962413e-05,-2.999999999997449e-05
81,2005-04-28,0.0002999999999999,-0.0020169689444553,1.3116990327835083,42.037490509337246,-0.3702560937982039,-1.163146617692063,0.0009699999999999154,-0.0002649999999999597,-0.00024446026399660425,-0.00028553973600331517,-0.0002649999999999597
82,2005-04-29,-0.0061999999999999,-0.0023097798697209,1.3112349271774293,42.453896914892006,-0.1468542278559292,-0.5006161429451594,-8.999999999992347e-05,0.00011499999999986521,8.108726566202762e-06,0.00022189127343352766,0.00011499999999986521
83,2005-05-02,0.0031999999999998,-0.0030074547556728,1.3102172622680666,36.442132780614486,-0.4567977702074958,-0.8253625424251722,-0.0018000000000000238,9.500000000017828e-05,-0.0001400353624860795,0.00033003536248643606,9.500000000017828e-05
84,2005-05-03,0.0047000000000001,-0.0032645224896159,1.3086567172431949,41.21588766792611,-0.2322161157984452,-0.3787293244705616,-0.0014499999999999513,0.00023499999999998522,-0.0002612242330735093,0.0007312242330732577,0.00023499999999998522
85,2005-05-04,0.0,-0.0030537975234505,1.302677035331726,47.63450367683586,0.6144512716807978,0.1548467017652525,-0.0014400000000001079,0.000340000000000229,-9.692253654836058e-05,0.0007769225365490406,0.000340000000000229
86,2005-05-05,-0.0104000000000001,-0.0028538985041079,1.3047621882969056,47.63450367683586,0.3646520288618317,0.1315891322857833,-0.0015699999999998493,0.00014999999999987246,2.0656458595613714e-05,0.0002793435414036871,0.00014999999999987246
87,2005-05-06,0.0007000000000001,-0.0034943890330663,1.30304535011975,36.69031962666052,-0.803957946815104,-0.1944466049622904,-0.0023600000000001398,-0.000400000000000178,0.0004409870123858184,-0.0012409870123857303,-0.000400000000000178
88,2005-05-09,0.0038,-0.0039005352989671,1.300850687448931,37.759756654291174,-0.7498453927025387,-0.3879276902785238,-0.0014499999999997293,-0.0006649999999999157,1.7328528477023042e-05,-0.0013473285284768544,-0.0006649999999999157
89,2005-05-10,-0.0074,-0.0038711566149982,1.298287676038128,43.51497095286135,0.3506857855361729,-0.4560915275201002,-0.0008700000000001484,1.999999999990898e-05,-1.3547477371700367e-05,5.3547477371962415e-05,1.999999999990898e-05
90,2005-05-11,-0.0097,-0.0043943367729712,1.2960322259966215,36.260167693915065,-0.2803956694446645,-1.028138528138535,-0.0013499999999999623,-0.0005749999999999922,0.0005197785426407364,-0.0016697785426411649,-0.0005749999999999922
91,2005-05-12,-0.0060999999999999,-0.0055279470189848,1.293647904081063,29.175719595744734,-1.3279490564572582,-0.9819201995012428,-0.0020999999999999908,-0.0005649999999999267,0.0015518912010057395,-0.002681891201005593,-0.0005649999999999267
92,2005-05-13,-0.0015,-0.0068397163340212,1.2893677916741866,25.671132664986914,-1.2340857611497331,-1.5110211075629008,-0.0027400000000001867,-0.001414999999999944,0.002262617955827162,-0.005092617955827272,-0.001414999999999944
93,2005-05-16,0.0014,-0.007909168460229,1.2842791697010922,24.855387126823032,-0.5981426097906541,-1.9181486371049288,-0.0022699999999999942,-0.002035000000000009,0.00043805283336562084,-0.004508052833365417,-0.002035000000000009
94,2005-05-17,0.0016,-0.0085452444171127,1.279144479483408,27.252679184764077,-0.0079082641360212,-1.241896430524098,-0.002449999999999841,-0.0019500000000001183,-0.0005103901056184856,-0.003389609894381529,-0.0019500000000001183
95,2005-05-18,-0.0032,-0.0088185774953879,1.2750367273092604,30.085002824519236,0.2375296912114104,-0.3620336848732833,-0.0027599999999998737,-0.0020999999999999908,-0.002184053479538095,-0.0020159465204621085,-0.0020999999999999908
96,2005-05-19,-0.0074999999999998,-0.0091875013886761,1.2717505255699426,27.68933862732868,-0.1265422334704244,-0.1344404903123792,-0.0030800000000004157,-0.0023249999999999105,-0.0028593197612782895,-0.0017906802387217535,-0.0023249999999999105
97,2005-05-20,0.0021999999999999,-0.0099701340527773,1.2691215641784883,22.93360982349324,-0.8451816745655554,-0.609659540775916,-0.002789999999999848,-0.002574999999999994,-0.0021810566776550022,-0.0029689433223445416,-0.002574999999999994
98,2005-05-23,0.0012999999999998,-0.0102941894556738,1.2661375576248342,27.01899711339364,-0.4197022489705306,-0.5457133818411821,-0.0026399999999999757,-0.0020450000000000745,-0.001498880649248635,-0.002591119350751736,-0.0020450000000000745
99,2005-05-24,0.0014,-0.0103270626122944,1.26369058084413,29.473692055007035,0.2788178124750925,-0.568720379146927,-0.002889999999999837,-0.0018799999999998818,-0.0018264295939207642,-0.0019335704060796655,-0.0018799999999998818
100,2005-05-25,-0.0084999999999999,-0.0101234496995354,1.2539026737213137,32.20232232380776,0.2147117296222604,-0.2058916693062983,-0.0020100000000002893,-0.0016799999999999038,-0.001922650124701386,-0.0014373498752977554,-0.0016799999999999038
101,2005-05-26,0.0050999999999998,-0.0105266196431053,1.2618932723999023,25.537113864138433,-0.5640292341912841,-0.2867840356886837,-0.0018899999999997252,-0.001995000000000191,-0.0012622011762113416,-0.0027277988237890405,-0.001995000000000191
102,2005-05-27,-0.0218999999999998,-0.0103156944462659,1.2616594696044925,34.566083647470435,-0.2697984446913243,-0.0556660039761546,-0.0007700000000001594,-0.001754999999999951,-0.0022752088658919423,-0.0012347911341079598,-0.001754999999999951
103,2005-05-31,-0.0117,-0.0117798904379584,1.2614303428649902,21.897569567249292,-1.3421746424862129,-1.898633619319972,-0.002809999999999979,-0.0025400000000002088,0.000901851178454427,-0.0059818511784548445,-0.0025400000000002088
104,2005-06-01,0.0033999999999998,-0.0137261421073706,1.260173015472412,17.984829006565562,-2.6734563971992245,-2.9360418981114047,-0.0041199999999999015,-0.0032849999999997603,0.0011665668375162586,-0.007736566837516001,-0.0032849999999997603
105,2005-06-02,-0.0039,-0.0148233348158004,1.2575642171665953,22.458556874747657,-0.6721191999352333,-2.0052728289526343,-0.003940000000000055,-0.003349999999999964,-0.0019252930321316253,-0.004774706967868525,-0.003349999999999964
106,2005-06-03,0.0040999999999999,-0.0158251429512845,1.2551119467591276,20.99869786782243,-0.0408763897972667,-2.7132399745385123,-0.004009999999999847,-0.0035450000000001314,-0.002656186172949049,-0.004433813827050548,-0.0035450000000001314
107,2005-06-06,0.0009000000000001,-0.0161026263286436,1.252806812576108,26.57384811654046,0.0163052339801058,-0.655923556563302,-0.0028500000000002412,-0.0028200000000000447,-0.0021372803500157023,-0.003502719649984609,-0.0028200000000000447
108,2005-06-07,0.0042999999999999,-0.0160647272501797,1.2506399864440696,27.816294460448717,0.4089310542242672,0.3678875081752737,-0.0029799999999999827,-0.002809999999999757,-0.003199777254704772,-0.0024202227452947422,-0.002809999999999757
109,2005-06-08,-0.0103999999999999,-0.0155089404821504,1.2486031698799536,33.765947483468594,0.4238669709814227,0.4402413174629114,-0.0026800000000000157,-0.0027850000000002595,-0.005269061468012426,-0.00030093853198764897,-0.0027850000000002595
110,2005-06-09,-0.0089000000000001,-0.015726384575778,1.2466885623096844,27.64300600538148,-0.4968640547364986,-0.0899648319293268,-0.0038599999999999746,-0.00293499999999991,-0.0036480262788061157,-0.002221973721194148,-0.00293499999999991
111,2005-06-10,-0.0091999999999998,-0.0164275002095231,1.2448888311936317,23.577671882230305,-1.5665584415584497,-1.149331594391914,-0.0039000000000000146,-0.002895000000000092,-0.0015011028173987917,-0.004288897182600948,-0.002895000000000092
112,2005-06-13,0.0002999999999999,-0.0175235024842859,1.242185217831686,20.170574434981845,-1.48166339227243,-1.9711655942005375,-0.005329999999999835,-0.003049999999999997,-0.00014465069187785673,-0.005955349308122582,-0.003049999999999997
113,2005-06-14,0.0067999999999999,-0.0181585640672563,1.2383065307386114,20.58636023673527,-0.7338995629586796,-2.2889610389610393,-0.003110000000000168,-0.0029599999999998516,-0.0010242153442439061,-0.004895784655755797,-0.0029599999999998516
114,2005-06-15,-0.0016999999999998,-0.0179067340930338,1.2340463378168849,29.795456618914315,0.589945990859982,-0.9004584151931991,-0.0012599999999998168,-0.002690000000000081,-0.002794029146786059,-0.0025859708532141035,-0.002690000000000081
115,2005-06-16,0.0150999999999998,-0.0176409785965001,1.2295875244536427,28.865633149331416,0.4236584150191148,-0.3133503751958278,-0.0017700000000002714,-0.002855000000000052,-0.003737045652041582,-0.001972954347958078,-0.002855000000000052
116,2005-06-17,-0.01,-0.0160271704029595,1.2021976709365845,45.61549280624181,1.1068891458780836,1.7033651848774378,0.00013000000000018552,-0.0019399999999998307,-0.0042345053474610594,0.00035450534746050977,-0.0019399999999998307
117,2005-06-20,-0.0005999999999999,-0.0153778657453085,1.2027376341819762,38.87908618314325,0.4218711225080554,0.8473168300382113,-0.0012799999999999478,-0.0020649999999999835,-0.003115249976862078,-0.0010147500231378892,-0.0020649999999999835
118,2005-06-21,-0.0003999999999999,-0.0147417681845241,1.2032667981624603,38.50004543028939,-0.8660130718954202,0.2312902692879676,-0.0014300000000000423,-0.0022050000000000125,-0.004099338798064345,-0.00031066120193568025,-0.0022050000000000125
119,2005-06-22,-0.0076,-0.0141073126234023,1.2037853788633346,38.22400526358629,-0.0823723228994967,0.3391512945653066,-0.0019000000000000128,-0.0022900000000001253,-0.005140676856147941,0.0005606768561481346,-0.0022900000000001253
120,2005-06-23,0.0034,-0.0140557327664163,1.2291958332061768,33.198893355756326,-0.6593044338223181,-1.5196078431372508,-0.0016199999999999548,-0.0027399999999999647,-0.0063013860782648035,0.0008213860782648741,-0.0027399999999999647
