date,value
2023-01-01,22376.906
2022-01-01,21822.037
2021-01-01,21407.692
2020-01-01,20234.074
2019-01-01,20692.087
2018-01-01,20193.896
2017-01-01,19612.102
2016-01-01,19141.672
2015-01-01,18799.622
2014-01-01,18261.714
2013-01-01,17812.167
2012-01-01,17442.759
2011-01-01,17052.41
2010-01-01,16789.75
2009-01-01,16349.11
2008-01-01,16781.485
2007-01-01,16762.445
2006-01-01,16433.148
2005-01-01,15987.957
